start_time,end_time,duration,asleep,soothing
2020-04-20 16:24:51,2020-04-20 17:16:20,3089,2129,960
2020-04-20 18:52:50,2020-04-20 18:58:24,334,213,121
2020-04-20 19:01:43,2020-04-20 19:55:06,3203,2723,480
2020-04-20 20:56:03,2020-04-20 21:01:21,318,65,253
2020-04-20 21:06:14,2020-04-20 21:10:30,256,21,235
2020-04-20 21:14:30,2020-04-20 21:20:51,381,10,371
2020-04-20 21:24:54,2020-04-21 04:40:30,26136,25176,960
2020-04-21 04:59:34,2020-04-21 09:28:00,16106,15626,480
2020-04-21 11:17:08,2020-04-21 11:21:49,281,281,0
2020-04-21 11:26:46,2020-04-21 12:13:39,2813,2813,0
2020-04-21 13:45:24,2020-04-21 13:49:59,275,275,0
2020-04-21 13:55:52,2020-04-21 13:57:36,104,14,90
2020-04-21 14:01:40,2020-04-21 14:48:15,2795,2795,0
2020-04-21 16:33:03,2020-04-21 16:33:35,32,32,0
2020-04-21 16:33:49,2020-04-21 17:27:20,3211,3211,0
2020-04-21 17:34:37,2020-04-21 18:40:13,3936,3921,15
2020-04-21 18:43:18,2020-04-21 19:37:03,3225,3225,0
2020-04-21 21:21:52,2020-04-21 21:27:35,343,241,102
2020-04-21 21:30:41,2020-04-22 05:35:00,29059,28552,507
2020-04-22 05:55:06,2020-04-22 10:03:42,14916,14436,480
2020-04-22 11:37:59,2020-04-22 11:38:25,26,26,0
2020-04-22 11:43:48,2020-04-22 12:25:47,2519,2039,480
2020-04-22 14:10:14,2020-04-22 14:10:16,2,2,0
2020-04-22 14:10:05,2020-04-22 14:10:07,2,2,0
2020-04-22 14:12:30,2020-04-22 15:25:42,4392,3912,480
2020-04-22 15:26:23,2020-04-22 15:26:32,9,9,0
2020-04-22 17:20:52,2020-04-22 17:21:11,19,17,2
2020-04-22 17:24:12,2020-04-22 17:30:58,406,25,381
2020-04-22 17:32:38,2020-04-22 18:27:11,3273,2793,480
2020-04-22 18:33:12,2020-04-22 18:40:30,438,10,428
2020-04-22 18:44:16,2020-04-22 18:57:51,815,335,480
2020-04-22 20:54:40,2020-04-22 20:57:17,157,157,0
2020-04-22 21:01:49,2020-04-22 21:05:42,233,23,210
2020-04-22 21:12:39,2020-04-22 21:16:44,245,14,231
2020-04-22 21:28:33,2020-04-23 06:58:54,34221,33740,481
2020-04-23 07:11:46,2020-04-23 10:09:31,10665,10665,0
2020-04-23 11:56:36,2020-04-23 11:58:31,115,46,69
2020-04-23 12:01:27,2020-04-23 13:08:42,4035,3555,480
2020-04-23 14:55:09,2020-04-23 14:58:17,188,188,0
2020-04-23 14:57:36,2020-04-23 15:02:19,283,283,0
2020-04-23 15:11:52,2020-04-23 16:02:45,3053,2573,480
2020-04-23 16:02:15,2020-04-23 16:02:24,9,9,0
2020-04-23 17:56:37,2020-04-23 18:00:21,224,18,206
2020-04-23 18:00:29,2020-04-23 18:45:17,2688,2208,480
2020-04-23 18:54:33,2020-04-23 19:55:29,3656,3176,480
2020-04-23 21:33:52,2020-04-23 21:36:41,169,31,138
2020-04-23 21:40:29,2020-04-23 22:30:33,3004,2459,545
2020-04-23 22:33:53,2020-04-24 06:36:56,28983,28023,960
2020-04-24 06:50:28,2020-04-24 09:55:18,11090,10610,480
2020-04-24 11:42:37,2020-04-24 11:43:49,72,72,0
2020-04-24 11:45:49,2020-04-24 11:48:08,139,11,128
2020-04-24 11:53:05,2020-04-24 12:35:54,2569,2088,481
2020-04-24 14:28:55,2020-04-24 14:31:47,172,16,156
2020-04-24 14:32:27,2020-04-24 14:35:55,208,20,188
2020-04-24 14:40:04,2020-04-24 15:29:02,2938,1978,960
2020-04-24 17:55:07,2020-04-24 17:56:05,58,14,44
2020-04-24 17:59:17,2020-04-24 18:01:59,162,8,154
2020-04-24 18:02:06,2020-04-24 19:01:24,3558,3078,480
2020-04-24 19:23:40,2020-04-24 19:26:49,189,189,0
2020-04-24 19:31:38,2020-04-24 20:22:19,3041,2731,310
2020-04-24 21:40:53,2020-04-24 21:42:56,123,57,66
2020-04-24 21:47:39,2020-04-24 21:52:52,313,10,303
2020-04-24 21:56:48,2020-04-24 22:02:13,325,16,309
2020-04-24 22:06:10,2020-04-24 22:09:00,170,10,160
2020-04-24 22:12:18,2020-04-24 22:15:02,164,18,146
2020-04-24 22:16:48,2020-04-24 22:26:37,589,33,556
2020-04-24 22:30:06,2020-04-24 22:31:18,72,9,63
2020-04-24 22:29:08,2020-04-24 22:33:45,277,7,270
2020-04-24 22:42:18,2020-04-24 22:44:41,143,9,134
2020-04-24 22:51:43,2020-04-25 06:33:28,27705,27225,480
2020-04-25 06:42:32,2020-04-25 09:59:03,11791,11311,480
2020-04-25 11:32:51,2020-04-25 11:33:55,64,64,0
2020-04-25 11:36:13,2020-04-25 12:24:15,2882,2336,546
2020-04-25 14:03:41,2020-04-25 14:03:54,13,13,0
2020-04-25 14:07:21,2020-04-25 14:48:26,2465,1623,842
2020-04-25 16:28:29,2020-04-25 16:30:14,105,13,92
2020-04-25 16:32:20,2020-04-25 16:38:11,351,8,343
2020-04-25 16:44:32,2020-04-25 17:25:28,2456,1976,480
2020-04-25 17:26:37,2020-04-25 19:00:51,5654,4694,960
2020-04-25 19:04:22,2020-04-25 19:20:37,975,495,480
2020-04-25 19:21:55,2020-04-25 20:26:47,3892,3892,0
2020-04-25 21:48:40,2020-04-25 21:51:52,192,27,165
2020-04-25 21:51:36,2020-04-25 21:57:35,359,8,351
2020-04-25 22:03:19,2020-04-25 22:12:55,576,8,568
2020-04-25 22:16:23,2020-04-26 04:35:18,22735,22255,480
2020-04-26 04:44:00,2020-04-26 08:15:45,12705,12527,178
2020-04-26 08:24:22,2020-04-26 08:31:38,436,31,405
2020-04-26 08:35:17,2020-04-26 08:41:45,388,11,377
2020-04-26 09:37:59,2020-04-26 09:42:22,263,263,0
2020-04-26 09:46:34,2020-04-26 11:45:42,7148,6294,854
2020-04-26 13:42:55,2020-04-26 13:43:18,23,23,0
2020-04-26 13:46:09,2020-04-26 13:48:49,160,12,148
2020-04-26 13:53:38,2020-04-26 14:33:39,2401,1921,480
2020-04-26 16:41:39,2020-04-26 16:43:41,122,12,110
2020-04-26 16:46:33,2020-04-26 19:24:16,9463,8983,480
2020-04-26 21:01:38,2020-04-26 21:03:07,89,14,75
2020-04-26 21:08:57,2020-04-26 21:49:08,2411,1439,972
2020-04-26 21:53:51,2020-04-26 22:05:26,695,17,678
2020-04-26 22:05:18,2020-04-27 06:41:04,30946,30105,841
2020-04-27 06:59:16,2020-04-27 07:10:38,682,112,570
2020-04-27 07:14:35,2020-04-27 07:18:45,250,9,241
2020-04-27 07:21:51,2020-04-27 07:33:56,725,528,197
2020-04-27 07:35:28,2020-04-27 07:35:31,3,3,0
2020-04-27 07:37:32,2020-04-27 07:46:31,539,59,480
2020-04-27 07:50:07,2020-04-27 07:56:34,387,10,377
2020-04-27 08:00:58,2020-04-27 08:12:51,713,233,480
2020-04-27 08:14:26,2020-04-27 08:18:08,222,9,213
2020-04-27 08:36:01,2020-04-27 08:36:15,14,12,2
2020-04-27 08:41:53,2020-04-27 10:05:29,5016,4536,480
2020-04-27 11:46:51,2020-04-27 11:47:55,64,64,0
2020-04-27 11:48:09,2020-04-27 11:49:47,98,15,83
2020-04-27 11:57:41,2020-04-27 13:16:36,4735,4254,481
2020-04-27 14:40:01,2020-04-27 14:40:17,16,16,0
2020-04-27 14:45:29,2020-04-27 14:46:55,86,15,71
2020-04-27 14:52:28,2020-04-27 15:33:52,2484,2004,480
2020-04-27 17:24:37,2020-04-27 17:25:39,62,62,0
2020-04-27 17:28:45,2020-04-27 18:02:14,2009,1529,480
2020-04-27 18:07:40,2020-04-27 18:10:41,181,12,169
2020-04-27 18:14:40,2020-04-27 18:21:06,386,15,371
2020-04-27 18:25:58,2020-04-27 20:09:48,6230,5750,480
2020-04-27 21:59:40,2020-04-27 22:00:16,36,36,0
2020-04-27 22:01:42,2020-04-27 22:04:41,179,8,171
2020-04-27 22:08:37,2020-04-27 22:16:10,453,14,439
2020-04-27 22:21:32,2020-04-28 06:13:16,28304,27824,480
2020-04-28 06:25:27,2020-04-28 06:42:36,1029,164,865
2020-04-28 06:44:34,2020-04-28 08:54:50,7816,7336,480
2020-04-28 10:28:20,2020-04-28 10:29:06,46,29,17
2020-04-28 10:37:28,2020-04-28 12:13:39,5771,5291,480
2020-04-28 14:06:24,2020-04-28 14:07:21,57,57,0
2020-04-28 14:10:36,2020-04-28 15:12:27,3711,3231,480
2020-04-28 16:51:07,2020-04-28 16:52:29,82,24,58
2020-04-28 16:53:43,2020-04-28 17:25:21,1898,1361,537
2020-04-28 17:31:59,2020-04-28 17:40:25,506,168,338
2020-04-28 17:46:25,2020-04-28 18:51:21,3896,3416,480
2020-04-28 18:52:08,2020-04-28 19:02:11,603,92,511
2020-04-28 20:48:02,2020-04-28 20:48:47,45,45,0
2020-04-28 20:53:43,2020-04-28 20:54:46,63,7,56
2020-04-28 20:59:57,2020-04-28 21:00:36,39,7,32
2020-04-28 21:00:36,2020-04-28 21:31:59,1883,1403,480
2020-04-28 21:36:40,2020-04-28 21:54:15,1055,179,876
2020-04-28 22:00:11,2020-04-29 05:27:01,26810,26330,480
2020-04-29 05:42:39,2020-04-29 09:02:43,12004,10564,1440
2020-04-29 10:14:11,2020-04-29 10:15:45,94,20,74
2020-04-29 10:13:17,2020-04-29 10:16:41,204,8,196
2020-04-29 10:22:12,2020-04-29 11:01:31,2359,1863,496
2020-04-29 12:45:05,2020-04-29 12:47:10,125,118,7
2020-04-29 12:49:26,2020-04-29 12:52:05,159,11,148
2020-04-29 12:54:38,2020-04-29 14:21:27,5209,4729,480
2020-04-29 15:52:19,2020-04-29 15:53:11,52,52,0
2020-04-29 15:53:18,2020-04-29 15:55:27,129,13,116
2020-04-29 16:00:23,2020-04-29 17:36:06,5743,5263,480
2020-04-29 17:42:21,2020-04-29 17:54:33,732,671,61
2020-04-29 17:58:42,2020-04-29 18:02:21,219,14,205
2020-04-29 19:02:06,2020-04-29 19:03:15,69,69,0
2020-04-29 19:09:49,2020-04-29 19:11:29,100,10,90
2020-04-29 19:13:19,2020-04-29 19:51:41,2302,1822,480
2020-04-29 20:54:19,2020-04-29 20:55:58,99,22,77
2020-04-29 20:59:30,2020-04-29 21:01:20,110,9,101
2020-04-29 21:09:46,2020-04-29 21:13:44,238,9,229
2020-04-29 21:19:27,2020-04-29 21:20:52,85,25,60
2020-04-29 21:28:49,2020-04-29 21:36:53,484,26,458
2020-04-29 21:40:57,2020-04-29 21:46:42,345,9,336
2020-04-29 21:49:14,2020-04-29 22:02:58,824,344,480
2020-04-29 22:24:07,2020-04-29 22:28:51,284,27,257
2020-04-29 22:32:06,2020-04-29 22:34:50,164,9,155
2020-04-29 22:36:32,2020-04-29 22:40:19,227,11,216
2020-04-29 22:52:30,2020-04-29 22:57:38,308,15,293
2020-04-29 22:57:44,2020-04-29 23:02:18,274,6,268
2020-04-29 23:15:57,2020-04-30 06:26:45,25848,25368,480
2020-04-30 06:48:31,2020-04-30 08:26:26,5875,5395,480
2020-04-30 09:42:09,2020-04-30 09:44:26,137,23,114
2020-04-30 09:46:33,2020-04-30 11:34:09,6456,5976,480
2020-04-30 13:22:29,2020-04-30 13:23:15,46,46,0
2020-04-30 13:23:52,2020-04-30 13:24:53,61,16,45
2020-04-30 13:46:25,2020-04-30 13:50:43,258,27,231
2020-04-30 13:54:26,2020-04-30 15:04:59,4233,3753,480
2020-04-30 15:13:40,2020-04-30 15:18:05,265,101,164
2020-04-30 16:54:40,2020-04-30 16:55:53,73,14,59
2020-04-30 17:02:20,2020-04-30 17:35:18,1978,1498,480
2020-04-30 17:41:28,2020-04-30 18:50:56,4168,3688,480
2020-04-30 18:49:16,2020-04-30 18:58:28,552,552,0
2020-04-30 20:55:25,2020-04-30 20:59:18,233,14,219
2020-04-30 20:58:38,2020-04-30 21:11:04,746,251,495
2020-04-30 21:16:17,2020-04-30 21:22:41,384,88,296
2020-04-30 21:26:40,2020-04-30 23:03:20,5800,5320,480
2020-04-30 23:06:50,2020-05-01 01:31:42,8692,8212,480
2020-05-01 01:43:56,2020-05-01 05:33:52,13796,13796,0
2020-05-01 05:42:40,2020-05-01 08:51:57,11357,10551,806
2020-05-01 10:18:12,2020-05-01 10:19:09,57,57,0
2020-05-01 10:40:19,2020-05-01 11:32:42,3143,2663,480
2020-05-01 13:17:21,2020-05-01 13:18:58,97,97,0
2020-05-01 13:25:21,2020-05-01 14:38:32,4391,3911,480
2020-05-01 14:43:43,2020-05-01 14:47:26,223,26,197
2020-05-01 16:32:22,2020-05-01 16:33:06,44,44,0
2020-05-01 16:37:04,2020-05-01 17:53:36,4592,4112,480
2020-05-01 17:58:04,2020-05-01 18:52:44,3280,2320,960
2020-05-01 18:51:57,2020-05-01 19:05:20,803,323,480
2020-05-01 20:51:49,2020-05-01 20:51:59,10,10,0
2020-05-01 20:55:25,2020-05-01 21:30:51,2126,1646,480
2020-05-01 21:38:24,2020-05-01 21:42:58,274,8,266
2020-05-01 21:44:26,2020-05-02 05:40:45,28579,28099,480
2020-05-02 05:57:59,2020-05-02 08:49:26,10287,9807,480
2020-05-02 10:26:39,2020-05-02 10:30:05,206,34,172
2020-05-02 10:33:55,2020-05-02 11:28:23,3268,2427,841
2020-05-02 12:55:16,2020-05-02 12:56:52,96,39,57
2020-05-02 13:02:12,2020-05-02 14:07:35,3923,3443,480
2020-05-02 15:45:45,2020-05-02 15:46:03,18,18,0
2020-05-02 15:50:15,2020-05-02 16:32:25,2530,2050,480
2020-05-02 16:38:25,2020-05-02 16:52:52,867,867,0
2020-05-02 16:55:08,2020-05-02 17:50:06,3298,3298,0
2020-05-02 17:52:18,2020-05-02 18:38:33,2775,2295,480
2020-05-02 18:42:32,2020-05-02 18:56:49,857,377,480
2020-05-02 20:56:05,2020-05-02 20:56:17,12,12,0
2020-05-02 21:02:15,2020-05-02 21:33:19,1864,1384,480
2020-05-02 21:38:23,2020-05-02 21:43:50,327,14,313
2020-05-02 21:44:36,2020-05-02 21:45:55,79,14,65
2020-05-02 21:49:23,2020-05-02 21:52:57,214,2,212
2020-05-02 21:59:03,2020-05-03 03:53:21,21258,20298,960
2020-05-03 03:55:09,2020-05-03 04:02:22,433,27,406
2020-05-03 04:10:54,2020-05-03 04:29:42,1128,1128,0
2020-05-03 04:36:58,2020-05-03 04:43:44,406,247,159
2020-05-03 04:47:36,2020-05-03 04:54:44,428,12,416
2020-05-03 05:00:20,2020-05-03 09:01:29,14469,13989,480
2020-05-03 10:49:59,2020-05-03 10:51:01,62,62,0
2020-05-03 10:55:53,2020-05-03 11:32:41,2208,1728,480
2020-05-03 13:10:03,2020-05-03 13:11:09,66,66,0
2020-05-03 13:18:10,2020-05-03 13:59:12,2462,1982,480
2020-05-03 15:40:32,2020-05-03 15:40:57,25,25,0
2020-05-03 15:47:45,2020-05-03 17:08:30,4845,4365,480
2020-05-03 17:10:08,2020-05-03 17:16:26,378,378,0
2020-05-03 17:19:32,2020-05-03 17:28:03,511,511,0
2020-05-03 18:52:17,2020-05-03 18:53:35,78,78,0
2020-05-03 18:55:17,2020-05-03 19:37:21,2524,2044,480
2020-05-03 20:54:47,2020-05-03 20:55:20,33,33,0
2020-05-03 21:07:37,2020-05-03 21:08:54,77,11,66
2020-05-03 21:12:27,2020-05-03 21:59:35,2828,2348,480
2020-05-03 22:07:09,2020-05-04 05:41:59,27290,26810,480
2020-05-04 05:51:41,2020-05-04 05:56:54,313,313,0
2020-05-04 06:01:29,2020-05-04 06:08:37,428,13,415
2020-05-04 06:11:03,2020-05-04 06:32:17,1274,425,849
2020-05-04 06:39:29,2020-05-04 08:28:06,6517,6037,480
2020-05-04 10:00:47,2020-05-04 10:02:10,83,83,0
2020-05-04 10:05:56,2020-05-04 11:48:03,6127,6127,0
2020-05-04 11:54:09,2020-05-04 12:46:12,3123,3123,0
2020-05-04 14:30:45,2020-05-04 14:32:36,111,111,0
2020-05-04 14:38:21,2020-05-04 14:39:49,88,12,76
2020-05-04 14:44:37,2020-05-04 15:25:38,2461,2461,0
2020-05-04 17:34:19,2020-05-04 17:35:45,86,86,0
2020-05-04 17:43:46,2020-05-04 17:44:06,20,20,0
2020-05-04 17:45:45,2020-05-04 18:22:59,2234,2234,0
2020-05-04 18:27:40,2020-05-04 18:31:47,247,76,171
2020-05-04 18:37:42,2020-05-04 19:35:54,3492,3012,480
2020-05-04 21:17:13,2020-05-04 21:19:23,130,119,11
2020-05-04 21:26:09,2020-05-04 21:26:36,27,27,0
2020-05-04 21:31:49,2020-05-04 22:15:19,2610,2130,480
2020-05-04 22:15:40,2020-05-05 05:42:25,26805,26325,480
2020-05-05 05:55:46,2020-05-05 06:05:59,613,613,0
2020-05-05 06:12:35,2020-05-05 06:23:06,631,151,480
2020-05-05 06:23:41,2020-05-05 10:08:40,13499,13019,480
2020-05-05 11:25:20,2020-05-05 11:25:51,31,23,8
2020-05-05 11:29:01,2020-05-05 11:30:11,70,14,56
2020-05-05 11:34:18,2020-05-05 12:15:25,2467,1987,480
2020-05-05 14:00:07,2020-05-05 14:00:37,30,30,0
2020-05-05 14:08:15,2020-05-05 14:52:32,2657,2177,480
2020-05-05 15:27:31,2020-05-05 15:29:05,94,17,77
2020-05-05 15:26:48,2020-05-05 15:27:10,22,14,8
2020-05-05 15:37:53,2020-05-05 16:43:54,3961,2950,1011
2020-05-05 16:49:20,2020-05-05 17:26:16,2216,2186,30
2020-05-05 17:27:00,2020-05-05 17:27:04,4,4,0
2020-05-05 17:32:07,2020-05-05 18:26:43,3276,2774,502
2020-05-05 18:30:54,2020-05-05 18:40:10,556,556,0
2020-05-05 20:27:41,2020-05-05 20:28:05,24,24,0
2020-05-05 20:31:44,2020-05-05 20:33:37,113,18,95
2020-05-05 20:36:45,2020-05-05 22:02:08,5123,4643,480
2020-05-05 22:15:53,2020-05-05 22:37:46,1313,833,480
2020-05-05 22:40:35,2020-05-05 22:43:45,190,17,173
2020-05-05 22:46:05,2020-05-05 22:48:09,124,13,111
2020-05-05 23:03:53,2020-05-05 23:08:26,273,10,263
2020-05-05 23:18:38,2020-05-05 23:38:54,1216,273,943
2020-05-05 23:43:40,2020-05-06 07:01:50,26290,26290,0
2020-05-06 07:15:54,2020-05-06 07:30:45,891,891,0
2020-05-06 07:36:08,2020-05-06 09:02:07,5159,4195,964
2020-05-06 10:18:03,2020-05-06 10:19:10,67,61,6
2020-05-06 10:27:19,2020-05-06 11:49:24,4925,4445,480
2020-05-06 13:15:08,2020-05-06 13:20:19,311,199,112
2020-05-06 13:24:11,2020-05-06 14:45:47,4896,4329,567
2020-05-06 16:01:15,2020-05-06 16:02:18,63,63,0
2020-05-06 16:10:31,2020-05-06 17:39:34,5343,4863,480
2020-05-06 17:44:19,2020-05-06 17:52:22,483,17,466
2020-05-06 17:55:25,2020-05-06 18:06:10,645,199,446
2020-05-06 18:11:15,2020-05-06 18:20:51,576,96,480
2020-05-06 18:26:49,2020-05-06 18:36:24,575,575,0
2020-05-06 18:39:27,2020-05-06 18:43:41,254,8,246
2020-05-06 19:55:07,2020-05-06 19:56:22,75,24,51
2020-05-06 20:04:14,2020-05-06 20:41:54,2260,1780,480
2020-05-06 20:43:11,2020-05-06 20:51:02,471,11,460
2020-05-06 20:55:48,2020-05-06 20:56:09,21,10,11
2020-05-06 20:54:53,2020-05-06 20:54:55,2,2,0
2020-05-06 21:00:32,2020-05-07 00:31:11,12639,12577,62
2020-05-07 00:28:58,2020-05-07 04:42:39,15221,15149,72
2020-05-07 05:02:20,2020-05-07 05:08:24,364,17,347
2020-05-07 05:14:42,2020-05-07 08:23:04,11302,10822,480
2020-05-07 09:34:24,2020-05-07 09:35:03,39,39,0
2020-05-07 09:41:26,2020-05-07 10:30:17,2931,2451,480
2020-05-07 10:34:23,2020-05-07 10:50:22,959,415,544
2020-05-07 12:12:23,2020-05-07 12:13:24,61,61,0
2020-05-07 12:22:24,2020-05-07 12:24:11,107,12,95
2020-05-07 12:24:23,2020-05-07 14:33:15,7732,7252,480
2020-05-07 16:19:16,2020-05-07 16:19:53,37,37,0
2020-05-07 16:27:12,2020-05-07 17:14:31,2839,2359,480
2020-05-07 17:18:48,2020-05-07 18:38:31,4783,4195,588
2020-05-07 18:43:47,2020-05-07 19:48:53,3906,3906,0
2020-05-07 21:07:10,2020-05-07 21:08:02,52,52,0
2020-05-07 21:16:00,2020-05-07 21:17:41,101,8,93
2020-05-07 21:20:48,2020-05-07 21:22:49,121,32,89
2020-05-07 21:28:11,2020-05-07 21:31:45,214,40,174
2020-05-07 21:34:21,2020-05-07 21:39:00,279,8,271
2020-05-07 21:40:30,2020-05-07 21:43:51,201,18,183
2020-05-07 21:47:25,2020-05-08 04:30:42,24197,23717,480
2020-05-08 04:46:54,2020-05-08 04:55:02,488,14,474
2020-05-08 04:58:17,2020-05-08 05:02:21,244,159,85
2020-05-08 05:08:55,2020-05-08 08:24:57,11762,10319,1443
2020-05-08 09:45:44,2020-05-08 09:47:31,107,107,0
2020-05-08 09:50:17,2020-05-08 09:52:27,130,23,107
2020-05-08 09:55:47,2020-05-08 11:06:24,4237,3757,480
2020-05-08 12:26:17,2020-05-08 12:26:32,15,15,0
2020-05-08 12:30:24,2020-05-08 12:31:58,94,33,61
2020-05-08 12:39:21,2020-05-08 13:18:14,2333,1853,480
2020-05-08 13:21:25,2020-05-08 14:32:22,4257,3777,480
2020-05-08 14:32:43,2020-05-08 15:08:29,2146,2146,0
2020-05-08 17:00:14,2020-05-08 17:01:52,98,12,86
2020-05-08 17:04:02,2020-05-08 17:04:05,3,3,0
2020-05-08 17:06:57,2020-05-08 18:37:08,5411,4931,480
2020-05-08 18:50:03,2020-05-08 18:54:11,248,34,214
2020-05-08 18:53:08,2020-05-08 18:53:38,30,30,0
2020-05-08 20:35:19,2020-05-08 20:35:37,18,18,0
2020-05-08 20:44:46,2020-05-08 20:46:56,130,20,110
2020-05-08 20:50:09,2020-05-08 21:31:02,2453,1973,480
2020-05-08 21:37:54,2020-05-08 21:39:48,114,27,87
2020-05-08 21:41:02,2020-05-08 21:42:24,82,10,72
2020-05-08 21:45:13,2020-05-08 21:54:15,542,62,480
2020-05-08 22:06:58,2020-05-08 22:20:40,822,716,106
2020-05-08 22:25:59,2020-05-08 22:28:43,164,8,156
2020-05-08 22:31:53,2020-05-08 22:41:24,571,567,4
2020-05-08 22:48:43,2020-05-08 22:50:57,134,56,78
2020-05-08 22:54:28,2020-05-08 22:59:05,277,10,267
2020-05-08 23:01:00,2020-05-08 23:04:09,189,113,76
2020-05-08 23:07:14,2020-05-08 23:09:40,146,13,133
2020-05-08 23:33:10,2020-05-09 06:32:39,25169,23707,1462
2020-05-09 06:43:29,2020-05-09 06:47:55,266,17,249
2020-05-09 06:52:05,2020-05-09 06:54:16,131,12,119
2020-05-09 07:01:15,2020-05-09 08:51:21,6606,5300,1306
2020-05-09 10:18:08,2020-05-09 10:18:42,34,34,0
2020-05-09 10:21:09,2020-05-09 11:06:05,2696,1854,842
2020-05-09 11:11:30,2020-05-09 11:56:41,2711,2231,480
2020-05-09 12:53:48,2020-05-09 12:55:59,131,68,63
2020-05-09 12:57:40,2020-05-09 12:57:48,8,8,0
2020-05-09 12:59:43,2020-05-09 12:59:57,14,14,0
2020-05-09 13:01:15,2020-05-09 14:19:52,4717,4211,506
2020-05-09 14:27:57,2020-05-09 14:29:48,111,13,98
2020-05-09 14:30:27,2020-05-09 15:35:53,3926,3021,905
2020-05-09 17:42:20,2020-05-09 17:43:23,63,63,0
2020-05-09 17:46:35,2020-05-09 18:17:36,1861,1330,531
2020-05-09 18:23:47,2020-05-09 18:27:42,235,8,227
2020-05-09 18:33:57,2020-05-09 18:34:44,47,9,38
2020-05-09 18:36:01,2020-05-09 18:55:46,1185,49,1136
2020-05-09 20:37:08,2020-05-09 20:38:01,53,53,0
2020-05-09 20:41:40,2020-05-09 20:42:37,57,12,45
2020-05-09 20:46:23,2020-05-09 21:19:05,1962,1482,480
2020-05-09 21:22:02,2020-05-09 21:27:50,348,30,318
2020-05-09 22:05:15,2020-05-09 22:06:32,77,44,33
2020-05-09 22:14:31,2020-05-09 22:16:01,90,41,49
2020-05-09 22:17:12,2020-05-09 22:23:39,387,112,275
2020-05-09 22:36:42,2020-05-09 23:00:29,1427,10,1417
2020-05-09 23:04:36,2020-05-09 23:09:24,288,242,46
2020-05-09 23:18:03,2020-05-10 07:41:34,30211,29731,480
2020-05-10 07:54:24,2020-05-10 07:58:22,238,238,0
2020-05-10 08:01:16,2020-05-10 08:11:34,618,136,482
2020-05-10 08:19:33,2020-05-10 09:58:09,5916,5430,486
2020-05-10 11:25:03,2020-05-10 11:25:58,55,34,21
2020-05-10 11:29:21,2020-05-10 11:33:52,271,16,255
2020-05-10 11:42:30,2020-05-10 13:07:09,5079,4582,497
2020-05-10 14:44:43,2020-05-10 14:46:18,95,95,0
2020-05-10 14:49:52,2020-05-10 15:40:04,3012,2532,480
2020-05-10 17:33:05,2020-05-10 17:33:21,16,16,0
2020-05-10 17:37:05,2020-05-10 17:39:12,127,21,106
2020-05-10 17:40:32,2020-05-10 19:24:05,6213,5698,515
2020-05-10 21:02:12,2020-05-10 21:04:31,139,49,90
2020-05-10 21:07:01,2020-05-10 21:08:11,70,11,59
2020-05-10 21:19:33,2020-05-10 21:23:49,256,11,245
2020-05-10 21:27:15,2020-05-10 21:29:22,127,9,118
2020-05-10 21:52:49,2020-05-10 21:56:54,245,19,226
2020-05-10 22:02:48,2020-05-10 22:04:21,93,4,89
2020-05-10 22:04:24,2020-05-11 05:50:16,27952,27472,480
2020-05-11 06:10:23,2020-05-11 09:02:39,10336,9856,480
2020-05-11 10:21:59,2020-05-11 10:22:30,31,31,0
2020-05-11 10:28:30,2020-05-11 10:30:43,133,16,117
2020-05-11 10:35:50,2020-05-11 11:31:57,3367,2886,481
2020-05-11 13:34:12,2020-05-11 13:35:23,71,32,39
2020-05-11 13:43:10,2020-05-11 14:29:12,2762,2762,0
2020-05-11 15:00:48,2020-05-11 15:01:48,60,17,43
2020-05-11 15:12:34,2020-05-11 15:19:23,409,7,402
2020-05-11 15:22:39,2020-05-11 15:22:40,1,1,0
2020-05-11 15:22:33,2020-05-11 16:25:24,3771,2657,1114
2020-05-11 17:51:40,2020-05-11 17:52:39,59,17,42
2020-05-11 18:04:00,2020-05-11 18:04:37,37,14,23
2020-05-11 18:09:50,2020-05-11 18:52:06,2536,2527,9
2020-05-11 18:56:12,2020-05-11 20:36:38,6026,5546,480
2020-05-11 21:27:37,2020-05-11 21:28:57,80,66,14
2020-05-11 21:35:33,2020-05-11 21:36:35,62,14,48
2020-05-11 21:42:00,2020-05-11 21:42:27,27,13,14
2020-05-11 21:47:50,2020-05-11 21:51:08,198,4,194
2020-05-11 21:58:53,2020-05-12 06:23:56,30303,29823,480
2020-05-12 06:41:35,2020-05-12 06:44:25,170,11,159
2020-05-12 06:45:52,2020-05-12 07:04:12,1100,620,480
2020-05-12 07:07:26,2020-05-12 09:35:43,8897,8417,480
2020-05-12 11:23:45,2020-05-12 11:25:38,113,9,104
2020-05-12 11:31:30,2020-05-12 13:03:27,5517,5018,499
2020-05-12 14:37:45,2020-05-12 14:38:32,47,47,0
2020-05-12 14:45:26,2020-05-12 14:48:12,166,32,134
2020-05-12 14:49:52,2020-05-12 16:05:28,4536,4536,0
2020-05-12 17:49:26,2020-05-12 17:50:34,68,25,43
2020-05-12 18:00:38,2020-05-12 18:41:55,2477,1945,532
2020-05-12 18:42:37,2020-05-12 18:57:45,908,877,31
2020-05-12 19:00:09,2020-05-12 19:00:54,45,12,33
2020-05-12 19:05:55,2020-05-12 19:06:12,17,15,2
